"Time (s)"	"Latitude (°)"	"Longitude (°)"	"Altitude (m)"	"Altitude WGS84 (m)"	"Speed (m/s)"	"Direction (°)"	"Distance (km)"	"Horizontal Accuracy (m)"	"Vertical Accuracy (m)"	"Satellites"
1.176326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.399999976E0	1.770000076E1	2.500000000E1
1.177326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.500000000E0	1.870000076E1	2.500000000E1
1.178326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.100000024E0	1.580000019E1	2.500000000E1
1.179326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.389999962E1	2.500000000E1
1.180326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.330000019E1	2.500000000E1
1.181326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.319999981E1	2.400000000E1
1.182326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.350000000E1	2.500000000E1
1.183326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.389999962E1	2.400000000E1
1.184326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.389999962E1	2.400000000E1
1.185326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.410000038E1	2.500000000E1
1.186326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.450000000E1	2.500000000E1
1.187326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.419999981E1	2.500000000E1
1.188326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.369999981E1	2.500000000E1
1.189326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.631983455E0	1.000000000E0	1.400000000E1	2.400000000E1
1.190326755E3	4.681258333E0	-7.411705333E1	2.553963376E3	2.575200000E3	0.000000000E0	6.229000092E1	7.633107084E0	1.000000000E0	1.450000000E1	2.300000000E1
1.191326755E3	4.681260000E0	-7.411704333E1	2.553663388E3	2.574900000E3	2.540668964E0	3.534000015E1	7.636258664E0	1.100000024E0	1.489999962E1	2.300000000E1
1.192326755E3	4.681281667E0	-7.411702500E1	2.553563399E3	2.574800000E3	3.257676840E0	4.513000107E1	7.640074171E0	1.600000024E0	1.530000019E1	2.500000000E1
1.193326755E3	4.681308333E0	-7.411700333E1	2.553563412E3	2.574800000E3	4.277856350E0	4.297000122E1	7.645109741E0	1.899999976E0	1.419999981E1	2.500000000E1
1.194326755E3	4.681345000E0	-7.411697667E1	2.553563424E3	2.574800000E3	4.943392277E0	4.513000107E1	7.650350195E0	2.099999905E0	1.400000000E1	2.400000000E1
1.195326755E3	4.681380000E0	-7.411694500E1	2.553563445E3	2.574800000E3	5.112221241E0	4.920999908E1	7.655496340E0	2.200000048E0	1.419999981E1	2.400000000E1
1.196326755E3	4.681416667E0	-7.411691667E1	2.553963459E3	2.575200000E3	4.699928761E0	4.424000168E1	7.661014157E0	2.299999952E0	1.469999981E1	2.400000000E1
1.197326755E3	4.681448333E0	-7.411687833E1	2.554363492E3	2.575600000E3	5.078763962E0	4.766999817E1	7.666252864E0	2.299999952E0	1.539999962E1	2.500000000E1
1.198326755E3	4.681480000E0	-7.411684333E1	2.554263519E3	2.575500000E3	5.232151508E0	4.374000168E1	7.671880343E0	2.299999952E0	1.600000000E1	2.500000000E1
1.199326755E3	4.681516667E0	-7.411680833E1	2.553963543E3	2.575200000E3	5.475615025E0	4.338000107E1	7.677904900E0	2.299999952E0	1.620000076E1	2.500000000E1
1.200326755E3	4.681556667E0	-7.411677167E1	2.553863567E3	2.575100000E3	5.622825623E0	4.397999954E1	7.684452308E0	2.299999952E0	1.610000038E1	2.500000000E1
1.201326755E3	4.681600000E0	-7.411673167E1	2.553063594E3	2.574300000E3	6.079384327E0	4.040999985E1	7.691522633E0	2.299999952E0	1.550000000E1	2.500000000E1
1.202326755E3	4.681646667E0	-7.411668833E1	2.552363623E3	2.573600000E3	6.710948467E0	4.258000183E1	7.699148427E0	2.299999952E0	1.550000000E1	2.600000000E1
1.203326755E3	4.681690000E0	-7.411663500E1	2.551863668E3	2.573100000E3	7.486120224E0	4.590000153E1	7.707129451E0	2.299999952E0	1.539999962E1	2.600000000E1
1.204326755E3	4.681740000E0	-7.411658333E1	2.551463706E3	2.572700000E3	8.217540741E0	4.654999924E1	7.716028594E0	2.299999952E0	1.480000019E1	2.600000000E1
1.205326755E3	4.681795000E0	-7.411652500E1	2.551463750E3	2.572700000E3	9.047272682E0	4.499000168E1	7.725599089E0	2.400000095E0	1.500000000E1	2.400000000E1
1.206326755E3	4.681851667E0	-7.411646000E1	2.551463803E3	2.572700000E3	9.304119110E0	4.549000168E1	7.735943106E0	2.400000095E0	1.500000000E1	2.300000000E1
1.207326755E3	4.681920000E0	-7.411639667E1	2.551763845E3	2.573000000E3	9.732367516E0	4.134000015E1	7.745919436E0	2.400000095E0	1.519999981E1	2.500000000E1
1.208326755E3	4.681988333E0	-7.411633833E1	2.551463880E3	2.572700000E3	9.874430656E0	4.272999954E1	7.756524920E0	2.500000000E0	1.580000019E1	2.500000000E1
1.209326755E3	4.682058333E0	-7.411627333E1	2.551763923E3	2.573000000E3	1.057033539E1	4.518000031E1	7.766930937E0	2.500000000E0	1.650000000E1	2.500000000E1
1.210326755E3	4.682131667E0	-7.411621500E1	2.551763954E3	2.573000000E3	1.067379475E1	4.095000076E1	7.777669067E0	2.500000000E0	1.629999924E1	2.500000000E1
1.211326755E3	4.682210000E0	-7.411615833E1	2.551763980E3	2.573000000E3	1.092961121E1	4.208000183E1	7.789115583E0	2.599999905E0	1.670000076E1	2.600000000E1
1.212326755E3	4.682290000E0	-7.411609333E1	2.551564016E3	2.572800000E3	1.145823097E1	4.218000031E1	7.800679229E0	2.599999905E0	1.700000000E1	2.700000000E1
1.213326755E3	4.682370000E0	-7.411602667E1	2.551664055E3	2.572900000E3	1.185508251E1	4.275000000E1	7.813050612E0	2.599999905E0	1.639999962E1	2.600000000E1
1.214326755E3	4.682456667E0	-7.411595667E1	2.551464093E3	2.572700000E3	1.207950115E1	4.179000092E1	7.826406867E0	2.700000048E0	1.610000038E1	2.500000000E1
1.215326755E3	4.682545000E0	-7.411587500E1	2.550964147E3	2.572200000E3	1.244649792E1	4.070000076E1	7.839240235E0	2.700000048E0	1.610000038E1	2.600000000E1
1.216326755E3	4.682630000E0	-7.411579667E1	2.549964198E3	2.571200000E3	1.279342079E1	4.208000183E1	7.851611616E0	2.700000048E0	1.589999962E1	2.600000000E1
1.217326755E3	4.682716667E0	-7.411572667E1	2.549164237E3	2.570400000E3	1.258392906E1	4.284000015E1	7.865087761E0	2.700000048E0	1.550000000E1	2.500000000E1
1.218326755E3	4.682803333E0	-7.411564167E1	2.548664296E3	2.569900000E3	1.297717667E1	4.754999924E1	7.877917631E0	2.700000048E0	1.569999981E1	2.600000000E1
1.219326755E3	4.682881667E0	-7.411555667E1	2.548464361E3	2.569700000E3	1.307857704E1	4.683000183E1	7.891265316E0	2.700000048E0	1.620000076E1	2.600000000E1
1.220326755E3	4.682968333E0	-7.411547333E1	2.546864418E3	2.568100000E3	1.316299152E1	4.465999985E1	7.904609560E0	2.500000000E0	1.469999981E1	2.600000000E1
1.221326755E3	4.683053333E0	-7.411538833E1	2.545964479E3	2.567200000E3	1.359381390E1	4.475000000E1	7.918738760E0	2.500000000E0	1.439999962E1	2.600000000E1
1.222326755E3	4.683143333E0	-7.411529833E1	2.546364542E3	2.567600000E3	1.375698090E1	4.095000076E1	7.932476541E0	2.400000095E0	1.410000038E1	2.600000000E1
1.223326755E3	4.683231667E0	-7.411521167E1	2.546264603E3	2.567500000E3	1.374308300E1	4.550999832E1	7.946033020E0	2.599999905E0	1.450000000E1	2.600000000E1
1.224326755E3	4.683326667E0	-7.411513500E1	2.547464645E3	2.568700000E3	1.356962204E1	4.322000122E1	7.960293205E0	2.599999905E0	1.489999962E1	2.600000000E1
1.225326755E3	4.683416667E0	-7.411504333E1	2.550064711E3	2.571300000E3	1.357219601E1	4.372999954E1	7.974337081E0	2.500000000E0	1.500000000E1	2.600000000E1
1.226326755E3	4.683498333E0	-7.411494667E1	2.550764789E3	2.572000000E3	1.386249924E1	4.865999985E1	7.988404439E0	2.500000000E0	1.430000019E1	2.600000000E1
1.227326755E3	4.683578333E0	-7.411484833E1	2.551064871E3	2.572300000E3	1.384602737E1	4.690999985E1	8.002402981E0	2.400000095E0	1.360000038E1	2.700000000E1
1.228326755E3	4.683666667E0	-7.411475833E1	2.551464936E3	2.572700000E3	1.383882141E1	4.659000015E1	8.016012261E0	2.500000000E0	1.380000019E1	2.700000000E1
1.229326755E3	4.683755000E0	-7.411467333E1	2.550264994E3	2.571500000E3	1.380896759E1	4.433000183E1	8.029494351E0	2.400000095E0	1.280000019E1	2.500000000E1
1.230326755E3	4.683843333E0	-7.411459000E1	2.550465049E3	2.571700000E3	1.379455566E1	4.611999893E1	8.044825287E0	2.599999905E0	1.339999962E1	2.500000000E1
1.231326755E3	4.683935000E0	-7.411448667E1	2.549765130E3	2.571000000E3	1.425677586E1	4.602000046E1	8.059609623E0	2.700000048E0	1.400000000E1	2.600000000E1
1.232326755E3	4.684030000E0	-7.411439333E1	2.550065194E3	2.571300000E3	1.445906162E1	4.541999817E1	8.073763222E0	2.500000000E0	1.419999981E1	2.300000000E1
1.233326755E3	4.684125000E0	-7.411430833E1	2.549165247E3	2.570400000E3	1.418059731E1	4.418999863E1	8.088571405E0	2.700000048E0	1.530000019E1	2.400000000E1
1.234326755E3	4.684231667E0	-7.411422833E1	2.549265285E3	2.570500000E3	1.438236809E1	4.218000031E1	8.102713148E0	2.500000000E0	1.510000038E1	2.700000000E1
1.235326755E3	4.684333333E0	-7.411415167E1	2.546165321E3	2.567400000E3	1.397728157E1	4.163000107E1	8.116580683E0	2.400000095E0	1.510000038E1	2.700000000E1
1.236326755E3	4.684421667E0	-7.411406333E1	2.546865383E3	2.568100000E3	1.353101730E1	4.134000015E1	8.129351019E0	2.500000000E0	1.550000000E1	2.700000000E1
1.237326755E3	4.684521667E0	-7.411400667E1	2.544265393E3	2.565500000E3	1.350425243E1	3.974000168E1	8.141529826E0	2.400000095E0	1.419999981E1	2.700000000E1
1.238326755E3	4.684618333E0	-7.411395500E1	2.542765398E3	2.564000000E3	1.295041084E1	4.054999924E1	8.153831107E0	2.400000095E0	1.430000019E1	2.600000000E1
1.239326755E3	4.684698333E0	-7.411387833E1	2.542165450E3	2.563400000E3	1.278827381E1	4.234000015E1	8.166005544E0	2.500000000E0	1.489999962E1	2.600000000E1
1.240326755E3	4.684778333E0	-7.411380333E1	2.541965498E3	2.563200000E3	1.234612751E1	4.170999908E1	8.178577464E0	2.599999905E0	1.539999962E1	2.400000000E1
1.241326755E3	4.684861667E0	-7.411372667E1	2.541965547E3	2.563200000E3	1.244032097E1	4.165000153E1	8.191661780E0	2.400000095E0	1.560000038E1	2.300000000E1
1.242326755E3	4.684943333E0	-7.411364167E1	2.542165609E3	2.563400000E3	1.301578045E1	4.418000031E1	8.205007695E0	2.400000095E0	1.569999981E1	2.300000000E1
1.243326755E3	4.685026667E0	-7.411355500E1	2.542265672E3	2.563500000E3	1.335858536E1	4.584000015E1	8.218613572E0	2.299999952E0	1.600000000E1	2.300000000E1
1.244326755E3	4.685113333E0	-7.411346833E1	2.542065732E3	2.563300000E3	1.364991856E1	4.350999832E1	8.232500674E0	2.299999952E0	1.650000000E1	2.200000000E1
1.245326755E3	4.685196667E0	-7.411337500E1	2.542465804E3	2.563700000E3	1.362006474E1	4.481999969E1	8.245865341E0	2.299999952E0	1.700000000E1	2.300000000E1
1.246326755E3	4.685276667E0	-7.411328500E1	2.546265873E3	2.567500000E3	1.330505466E1	4.491999817E1	8.259752441E0	2.400000095E0	1.710000038E1	2.300000000E1
1.247326755E3	4.685360000E0	-7.411319167E1	2.546265945E3	2.567500000E3	1.328446579E1	4.563000107E1	8.272478592E0	2.599999905E0	1.679999924E1	2.300000000E1
1.248326755E3	4.685446667E0	-7.411311667E1	2.543565989E3	2.564800000E3	1.339101315E1	4.202000046E1	8.286087856E0	2.500000000E0	1.679999924E1	2.400000000E1
1.249326755E3	4.685535000E0	-7.411303167E1	2.543266046E3	2.564500000E3	1.336682129E1	4.284000015E1	8.299404606E0	2.599999905E0	1.639999962E1	2.300000000E1
1.250326755E3	4.685608333E0	-7.411293667E1	2.545866127E3	2.567100000E3	1.338123322E1	4.638000107E1	8.312893332E0	2.500000000E0	1.589999962E1	2.200000000E1
1.251326755E3	4.685690000E0	-7.411284667E1	2.550366195E3	2.571600000E3	1.292004204E1	4.274000168E1	8.325358521E0	2.500000000E0	1.569999981E1	2.200000000E1
1.252326755E3	4.685775000E0	-7.411277333E1	2.549966237E3	2.571200000E3	1.257106113E1	3.834000015E1	8.338345656E0	2.400000095E0	1.569999981E1	2.300000000E1
1.253326755E3	4.685863333E0	-7.411269667E1	2.549466282E3	2.570700000E3	1.303997231E1	3.958000183E1	8.351112293E0	2.599999905E0	1.650000000E1	2.000000000E1
1.254326755E3	4.685935000E0	-7.411260667E1	2.548466357E3	2.569700000E3	1.319799232E1	4.818999863E1	8.365260627E0	2.500000000E0	1.560000038E1	2.200000000E1
1.255325755E3	4.686020000E0	-7.411251167E1	2.549266430E3	2.570500000E3	1.288246822E1	4.708000183E1	8.378241642E0	2.500000000E0	1.550000000E1	2.100000000E1
1.256325755E3	4.686096667E0	-7.411242333E1	2.548966499E3	2.570200000E3	1.262767982E1	4.820999908E1	8.391193603E0	2.599999905E0	1.589999962E1	2.100000000E1
1.257325755E3	4.686178333E0	-7.411234000E1	2.548466557E3	2.569700000E3	1.272753620E1	4.734999847E1	8.404164035E0	2.700000048E0	1.600000000E1	2.100000000E1
1.258325755E3	4.686265000E0	-7.411226167E1	2.547766605E3	2.569000000E3	1.247017574E1	4.425999832E1	8.416940244E0	2.799999952E0	1.620000076E1	2.100000000E1
1.259325755E3	4.686355000E0	-7.411219000E1	2.548266642E3	2.569500000E3	1.270952129E1	4.418000031E1	8.429773580E0	2.799999952E0	1.600000000E1	2.100000000E1
1.260325755E3	4.686440000E0	-7.411211167E1	2.548566691E3	2.569800000E3	1.310740185E1	4.445999908E1	8.443005335E0	2.700000048E0	1.610000038E1	2.200000000E1
1.261325755E3	4.686528333E0	-7.411203167E1	2.549566740E3	2.570800000E3	1.279702377E1	4.399000168E1	8.455838670E0	2.500000000E0	1.600000000E1	2.200000000E1
1.262325755E3	4.686613333E0	-7.411195333E1	2.549966789E3	2.571200000E3	1.263900375E1	4.184999847E1	8.468286490E0	2.500000000E0	1.620000076E1	2.200000000E1
1.263325755E3	4.686696667E0	-7.411187833E1	2.550966835E3	2.572200000E3	1.197243881E1	4.404000092E1	8.479950514E0	2.599999905E0	1.679999924E1	2.100000000E1
1.264325755E3	4.686775000E0	-7.411180833E1	2.551166877E3	2.572400000E3	1.145874596E1	4.540999985E1	8.490709512E0	2.700000048E0	1.700000000E1	2.100000000E1
1.265325755E3	4.686848333E0	-7.411174500E1	2.552166913E3	2.573400000E3	1.015546989E1	4.236000061E1	8.500260236E0	2.799999952E0	1.689999962E1	2.200000000E1
1.266325755E3	4.686908333E0	-7.411168333E1	2.552066957E3	2.573300000E3	9.699940681E0	4.759999847E1	8.509308684E0	2.700000048E0	1.670000076E1	2.200000000E1
1.267325755E3	4.686961667E0	-7.411162167E1	2.551967005E3	2.573200000E3	9.450814247E0	4.490999985E1	8.518207792E0	2.700000048E0	1.710000038E1	2.100000000E1
1.268325755E3	4.687016667E0	-7.411156333E1	2.551667047E3	2.572900000E3	9.582068443E0	4.465999985E1	8.527368442E0	2.799999952E0	1.729999924E1	2.100000000E1
1.269325755E3	4.687073333E0	-7.411150333E1	2.551367090E3	2.572600000E3	9.167202950E0	4.720000076E1	8.535879841E0	2.799999952E0	1.750000000E1	2.100000000E1
1.270325755E3	4.687125000E0	-7.411144667E1	2.551267132E3	2.572500000E3	8.862486839E0	4.774000168E1	8.544384946E0	2.799999952E0	1.820000076E1	2.300000000E1
1.271325755E3	4.687180000E0	-7.411139333E1	2.551167168E3	2.572400000E3	8.833662987E0	4.765000153E1	8.553151671E0	2.799999952E0	1.760000038E1	2.400000000E1
1.272325755E3	4.687236667E0	-7.411133833E1	2.550867204E3	2.572100000E3	8.621082306E0	4.497000122E1	8.561789243E0	2.700000048E0	1.660000038E1	2.400000000E1
1.273325755E3	4.687290000E0	-7.411128167E1	2.550267245E3	2.571500000E3	8.316367149E0	4.693999863E1	8.570300641E0	2.599999905E0	1.639999962E1	2.400000000E1
1.274325755E3	4.687341667E0	-7.411122500E1	2.549367287E3	2.570600000E3	8.627259254E0	4.845000076E1	8.578938213E0	2.700000048E0	1.569999981E1	2.200000000E1
1.275325755E3	4.687395000E0	-7.411116833E1	2.548667328E3	2.569900000E3	8.261291504E0	4.470000076E1	8.586426085E0	2.700000048E0	1.569999981E1	2.200000000E1
1.276325755E3	4.687446667E0	-7.411112500E1	2.548267351E3	2.569500000E3	7.121696472E0	4.072999954E1	8.592053541E0	2.700000048E0	1.460000038E1	2.200000000E1
1.277325755E3	4.687483333E0	-7.411109000E1	2.547767374E3	2.569000000E3	5.519881248E0	4.079999924E1	8.596126769E0	2.700000048E0	1.439999962E1	2.300000000E1
1.278325755E3	4.687506667E0	-7.411106167E1	2.547967397E3	2.569200000E3	4.439993858E0	4.320999908E1	8.598093945E0	2.700000048E0	1.439999962E1	2.300000000E1
1.279325755E3	4.687520000E0	-7.411105000E1	2.547567404E3	2.568800000E3	3.325105667E0	4.195999908E1	8.598617247E0	2.700000048E0	1.419999981E1	2.400000000E1
1.280325755E3	4.687523333E0	-7.411105333E1	2.547367397E3	2.568600000E3	1.711451411E0	2.622999954E1	8.599740866E0	2.599999905E0	1.389999962E1	2.500000000E1
1.281325755E3	4.687525000E0	-7.411106333E1	2.547067382E3	2.568300000E3	0.000000000E0	2.622999954E1	8.601047015E0	2.500000000E0	1.400000000E1	2.600000000E1
1.282325755E3	4.687523333E0	-7.411107500E1	2.547067367E3	2.568300000E3	0.000000000E0	2.622999954E1	8.601988951E0	2.400000095E0	1.430000019E1	2.600000000E1
1.283325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	2.299999952E0	1.419999981E1	2.600000000E1
1.284325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	2.200000048E0	1.289999962E1	2.600000000E1
1.285325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	2.200000048E0	1.269999981E1	2.600000000E1
1.286325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.200000048E0	1.200000000E1	2.600000000E1
1.287325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.100000024E0	1.189999962E1	2.600000000E1
1.288325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.150000000E1	2.600000000E1
1.289325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.180000019E1	2.500000000E1
1.290325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.219999981E1	2.500000000E1
1.291325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.269999981E1	2.600000000E1
1.292325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.300000000E1	2.600000000E1
1.293325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.260000038E1	2.600000000E1
1.294325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.100000024E0	1.289999962E1	2.700000000E1
1.295325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.299999952E0	1.210000038E1	2.700000000E1
1.296325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.500000000E0	1.200000000E1	2.700000000E1
1.297325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.600000024E0	1.210000038E1	2.700000000E1
1.298325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.600000024E0	1.200000000E1	2.500000000E1
1.299325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.700000048E0	1.230000019E1	2.400000000E1
1.300325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.799999952E0	1.250000000E1	2.500000000E1
1.301325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.100000024E0	1.219999981E1	2.500000000E1
1.302325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.100000024E0	1.239999962E1	2.400000000E1
1.303325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.100000024E0	1.239999962E1	2.300000000E1
1.304325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.280000019E1	2.300000000E1
1.305325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.300000000E1	2.400000000E1
1.306325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.350000000E1	2.500000000E1
1.307325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.389999962E1	2.500000000E1
1.308325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.601988951E0	1.000000000E0	1.439999962E1	2.500000000E1
1.309325755E3	4.687521667E0	-7.411108333E1	2.546967356E3	2.568200000E3	0.000000000E0	2.622999954E1	8.603231318E0	1.100000024E0	1.560000038E1	2.600000000E1
1.310325755E3	4.687531667E0	-7.411107833E1	2.547267356E3	2.568500000E3	3.666366339E0	4.415000153E1	8.608089057E0	1.600000024E0	1.560000038E1	2.600000000E1
1.311325755E3	4.687565000E0	-7.411105000E1	2.547367372E3	2.568600000E3	4.588233948E0	4.090000153E1	8.613329490E0	1.899999976E0	1.550000000E1	2.600000000E1
