"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.048711915E1	-2.579565048E0	1.520277882E1	5.741347790E0	1.645423088E1
1.049204600E1	-2.579565048E0	1.520277882E1	5.741347790E0	1.645423088E1
1.049697238E1	-5.308568954E0	1.134648514E1	9.808775902E0	1.591023928E1
1.050189851E1	-5.308568954E0	1.134648514E1	9.808775902E0	1.591023928E1
1.050682466E1	-5.308568954E0	1.134648514E1	9.808775902E0	1.591023928E1
1.051175120E1	-5.308568954E0	1.134648514E1	9.808775902E0	1.591023928E1
1.051667727E1	-1.144496727E1	5.936954021E0	1.436551380E1	1.930291910E1
1.052160342E1	-1.144496727E1	5.936954021E0	1.436551380E1	1.930291910E1
1.052652965E1	-1.144496727E1	5.936954021E0	1.436551380E1	1.930291910E1
1.053145599E1	-1.144496727E1	5.936954021E0	1.436551380E1	1.930291910E1
1.053638276E1	-1.644804382E1	3.618870020E0	1.716043091E1	2.404401703E1
1.054130929E1	-1.644804382E1	3.618870020E0	1.716043091E1	2.404401703E1
1.054623628E1	-1.644804382E1	3.618870020E0	1.716043091E1	2.404401703E1
1.055116312E1	-1.644804382E1	3.618870020E0	1.716043091E1	2.404401703E1
1.055609012E1	-2.070465660E1	2.792648077E0	2.018369484E1	2.904932401E1
1.056101715E1	-2.070465660E1	2.792648077E0	2.018369484E1	2.904932401E1
1.056594423E1	-2.070465660E1	2.792648077E0	2.018369484E1	2.904932401E1
1.057087100E1	-2.070465660E1	2.792648077E0	2.018369484E1	2.904932401E1
1.057579777E1	-2.070465660E1	2.792648077E0	2.018369484E1	2.904932401E1
1.058072423E1	-1.549061108E1	4.072004795E0	2.900792694E1	3.313608426E1
1.058565100E1	-1.549061108E1	4.072004795E0	2.900792694E1	3.313608426E1
1.059057754E1	-1.549061108E1	4.072004795E0	2.900792694E1	3.313608426E1
1.059550424E1	-1.549061108E1	4.072004795E0	2.900792694E1	3.313608426E1
1.060043107E1	-6.165109873E-1	6.047749996E0	3.517509842E1	3.569653925E1
1.060535745E1	-6.165109873E-1	6.047749996E0	3.517509842E1	3.569653925E1
1.061028389E1	-6.165109873E-1	6.047749996E0	3.517509842E1	3.569653925E1
1.061521005E1	-6.165109873E-1	6.047749996E0	3.517509842E1	3.569653925E1
1.062013659E1	1.330213070E1	1.023455429E1	3.462834167E1	3.848135691E1
1.062506366E1	1.330213070E1	1.023455429E1	3.462834167E1	3.848135691E1
1.062999097E1	1.330213070E1	1.023455429E1	3.462834167E1	3.848135691E1
1.063491774E1	1.330213070E1	1.023455429E1	3.462834167E1	3.848135691E1
1.063984452E1	1.601932335E1	1.653006554E1	2.222221184E1	3.199513223E1
1.064477159E1	1.601932335E1	1.653006554E1	2.222221184E1	3.199513223E1
1.064969843E1	1.601932335E1	1.653006554E1	2.222221184E1	3.199513223E1
1.065462551E1	1.601932335E1	1.653006554E1	2.222221184E1	3.199513223E1
1.065955197E1	1.321098614E1	2.263964653E1	2.721604109E0	2.635319485E1
1.066447899E1	1.321098614E1	2.263964653E1	2.721604109E0	2.635319485E1
1.066940614E1	1.321098614E1	2.263964653E1	2.721604109E0	2.635319485E1
1.067433345E1	1.321098614E1	2.263964653E1	2.721604109E0	2.635319485E1
1.067926085E1	1.731282616E1	2.154889488E1	-1.825272369E1	3.312477536E1
1.068418792E1	1.731282616E1	2.154889488E1	-1.825272369E1	3.312477536E1
1.068911478E1	1.731282616E1	2.154889488E1	-1.825272369E1	3.312477536E1
1.069404116E1	1.731282616E1	2.154889488E1	-1.825272369E1	3.312477536E1
1.069896793E1	2.453109169E1	1.082540989E1	-2.913519287E1	3.959575005E1
1.070389415E1	2.453109169E1	1.082540989E1	-2.913519287E1	3.959575005E1
1.070882054E1	2.453109169E1	1.082540989E1	-2.913519287E1	3.959575005E1
1.071374700E1	2.453109169E1	1.082540989E1	-2.913519287E1	3.959575005E1
1.071867385E1	2.454113770E1	7.970025063E0	-3.356597519E1	4.233749437E1
1.072360115E1	2.454113770E1	7.970025063E0	-3.356597519E1	4.233749437E1
1.072852769E1	2.454113770E1	7.970025063E0	-3.356597519E1	4.233749437E1
1.073345438E1	2.454113770E1	7.970025063E0	-3.356597519E1	4.233749437E1
1.073838092E1	1.754555321E1	7.377615929E0	-3.805843353E1	4.255255594E1
1.074330764E1	1.754555321E1	7.377615929E0	-3.805843353E1	4.255255594E1
1.074823410E1	1.754555321E1	7.377615929E0	-3.805843353E1	4.255255594E1
1.075316064E1	1.754555321E1	7.377615929E0	-3.805843353E1	4.255255594E1
1.075808742E1	1.646545982E1	5.889144897E0	-4.074937057E1	4.434303324E1
1.076301411E1	1.646545982E1	5.889144897E0	-4.074937057E1	4.434303324E1
1.076794036E1	1.646545982E1	5.889144897E0	-4.074937057E1	4.434303324E1
1.077286682E1	1.646545982E1	5.889144897E0	-4.074937057E1	4.434303324E1
1.077779390E1	1.065015602E1	6.672675133E0	-3.675435257E1	3.884369768E1
1.078272036E1	1.065015602E1	6.672675133E0	-3.675435257E1	3.884369768E1
1.078764706E1	1.065015602E1	6.672675133E0	-3.675435257E1	3.884369768E1
1.079257382E1	1.065015602E1	6.672675133E0	-3.675435257E1	3.884369768E1
1.079750067E1	3.573110104E-1	5.653484821E0	-3.587587738E1	3.632035434E1
1.080242706E1	3.573110104E-1	5.653484821E0	-3.587587738E1	3.632035434E1
1.080735413E1	3.573110104E-1	5.653484821E0	-3.587587738E1	3.632035434E1
1.081228067E1	3.573110104E-1	5.653484821E0	-3.587587738E1	3.632035434E1
1.081720736E1	-5.561428070E0	2.865525961E0	-3.305435562E1	3.364121203E1
1.082213352E1	-5.561428070E0	2.865525961E0	-3.305435562E1	3.364121203E1
1.082706006E1	-5.561428070E0	2.865525961E0	-3.305435562E1	3.364121203E1
1.083198676E1	-5.561428070E0	2.865525961E0	-3.305435562E1	3.364121203E1
1.083691383E1	-7.849235058E0	2.209022999E0	-2.806648445E1	2.922700503E1
1.084184060E1	-7.849235058E0	2.209022999E0	-2.806648445E1	2.922700503E1
1.084676775E1	-7.849235058E0	2.209022999E0	-2.806648445E1	2.922700503E1
1.085169514E1	-7.849235058E0	2.209022999E0	-2.806648445E1	2.922700503E1
1.085662275E1	-3.228732109E0	3.113486052E0	-2.441555023E1	2.482413341E1
1.086154990E1	-3.228732109E0	3.113486052E0	-2.441555023E1	2.482413341E1
1.086647698E1	-3.228732109E0	3.113486052E0	-2.441555023E1	2.482413341E1
1.087140398E1	-3.228732109E0	3.113486052E0	-2.441555023E1	2.482413341E1
1.087633081E1	1.058328032E0	3.380804062E0	-1.970113754E1	2.001711055E1
1.088125758E1	1.058328032E0	3.380804062E0	-1.970113754E1	2.001711055E1
1.088618458E1	1.058328032E0	3.380804062E0	-1.970113754E1	2.001711055E1
1.089111174E1	1.058328032E0	3.380804062E0	-1.970113754E1	2.001711055E1
1.089603874E1	1.192356944E0	4.423937798E0	-1.480227470E1	1.549516948E1
1.090096551E1	1.192356944E0	4.423937798E0	-1.480227470E1	1.549516948E1
1.090589296E1	1.192356944E0	4.423937798E0	-1.480227470E1	1.549516948E1
1.091082035E1	1.192356944E0	4.423937798E0	-1.480227470E1	1.549516948E1
1.091574766E1	1.192356944E0	4.423937798E0	-1.480227470E1	1.549516948E1
1.092067476E1	1.404083014E0	6.095833778E0	-7.359426975E0	9.658768243E0
1.092560153E1	1.404083014E0	6.095833778E0	-7.359426975E0	9.658768243E0
1.093052806E1	1.404083014E0	6.095833778E0	-7.359426975E0	9.658768243E0
1.093545445E1	1.404083014E0	6.095833778E0	-7.359426975E0	9.658768243E0
1.094038099E1	3.958476067E0	7.189034939E0	-2.380892992E0	8.545197924E0
1.094530769E1	3.958476067E0	7.189034939E0	-2.380892992E0	8.545197924E0
1.095023392E1	3.958476067E0	7.189034939E0	-2.380892992E0	8.545197924E0
1.095516030E1	3.958476067E0	7.189034939E0	-2.380892992E0	8.545197924E0
1.096008715E1	-3.815598011E0	9.329587936E0	-3.723603010E0	1.074547433E1
1.096501361E1	-3.815598011E0	9.329587936E0	-3.723603010E0	1.074547433E1
1.096994030E1	-3.815598011E0	9.329587936E0	-3.723603010E0	1.074547433E1
1.097486653E1	-3.815598011E0	9.329587936E0	-3.723603010E0	1.074547433E1
1.097979268E1	-7.016679764E0	9.560533524E0	-1.923030019E-1	1.186063137E1
1.098471879E1	-7.016679764E0	9.560533524E0	-1.923030019E-1	1.186063137E1
1.098964502E1	-7.016679764E0	9.560533524E0	-1.923030019E-1	1.186063137E1
1.099457171E1	-7.016679764E0	9.560533524E0	-1.923030019E-1	1.186063137E1
1.099949826E1	-4.612325191E0	7.682979107E0	3.689304113E0	9.690855301E0
1.100442533E1	-4.612325191E0	7.682979107E0	3.689304113E0	9.690855301E0
1.100935210E1	-4.612325191E0	7.682979107E0	3.689304113E0	9.690855301E0
1.101427887E1	-4.612325191E0	7.682979107E0	3.689304113E0	9.690855301E0
1.101920595E1	2.103554964E0	6.746194839E0	5.198126793E0	8.772491690E0
1.102413294E1	2.103554964E0	6.746194839E0	5.198126793E0	8.772491690E0
1.102905947E1	2.103554964E0	6.746194839E0	5.198126793E0	8.772491690E0
1.103398586E1	2.103554964E0	6.746194839E0	5.198126793E0	8.772491690E0
1.103891202E1	6.745962143E0	7.216548920E0	8.785345078E0	1.322001784E1
1.104383825E1	6.745962143E0	7.216548920E0	8.785345078E0	1.322001784E1
1.104876495E1	6.745962143E0	7.216548920E0	8.785345078E0	1.322001784E1
1.105369149E1	6.745962143E0	7.216548920E0	8.785345078E0	1.322001784E1
1.105861826E1	5.809152126E0	8.500547409E0	1.190644264E1	1.574067759E1
1.106354466E1	5.809152126E0	8.500547409E0	1.190644264E1	1.574067759E1
1.106847112E1	5.809152126E0	8.500547409E0	1.190644264E1	1.574067759E1
1.107339797E1	5.809152126E0	8.500547409E0	1.190644264E1	1.574067759E1
1.107832437E1	1.157873344E1	4.779057980E0	1.557785511E1	1.998939802E1
1.108325060E1	1.157873344E1	4.779057980E0	1.557785511E1	1.998939802E1
1.108817738E1	1.157873344E1	4.779057980E0	1.557785511E1	1.998939802E1
1.109310416E1	1.157873344E1	4.779057980E0	1.557785511E1	1.998939802E1
1.109803054E1	2.790456390E1	3.187956095E0	2.324039650E1	3.645468118E1
1.110295668E1	2.790456390E1	3.187956095E0	2.324039650E1	3.645468118E1
1.110788314E1	2.790456390E1	3.187956095E0	2.324039650E1	3.645468118E1
1.111280991E1	2.790456390E1	3.187956095E0	2.324039650E1	3.645468118E1
1.111773616E1	3.889952850E1	-4.492740035E-1	3.112278748E1	4.981970559E1
1.112266231E1	3.889952850E1	-4.492740035E-1	3.112278748E1	4.981970559E1
1.112758848E1	3.889952850E1	-4.492740035E-1	3.112278748E1	4.981970559E1
1.113251432E1	3.889952850E1	-4.492740035E-1	3.112278748E1	4.981970559E1
1.113744071E1	4.510760498E1	-4.634558201E0	4.542535782E1	6.418440846E1
1.114236717E1	4.510760498E1	-4.634558201E0	4.542535782E1	6.418440846E1
1.114729363E1	4.510760498E1	-4.634558201E0	4.542535782E1	6.418440846E1
1.115222009E1	4.510760498E1	-4.634558201E0	4.542535782E1	6.418440846E1
1.115714685E1	4.094800949E1	3.805213928E0	4.234108353E1	5.902530380E1
1.116207393E1	4.094800949E1	3.805213928E0	4.234108353E1	5.902530380E1
1.116700075E1	4.094800949E1	3.805213928E0	4.234108353E1	5.902530380E1
1.117192782E1	4.094800949E1	3.805213928E0	4.234108353E1	5.902530380E1
1.117685482E1	3.197336960E1	2.594451714E1	1.266983700E1	4.308061168E1
1.118178135E1	3.197336960E1	2.594451714E1	1.266983700E1	4.308061168E1
1.118670804E1	3.197336960E1	2.594451714E1	1.266983700E1	4.308061168E1
1.119163458E1	3.197336960E1	2.594451714E1	1.266983700E1	4.308061168E1
1.119656093E1	1.080436611E1	4.979198837E1	-1.944457245E1	5.453501472E1
1.120148709E1	1.080436611E1	4.979198837E1	-1.944457245E1	5.453501472E1
1.120641355E1	1.080436611E1	4.979198837E1	-1.944457245E1	5.453501472E1
1.121133979E1	1.080436611E1	4.979198837E1	-1.944457245E1	5.453501472E1
1.121626618E1	-1.238976479E1	4.913393784E1	-3.758388519E1	6.308881474E1
1.122119241E1	-1.238976479E1	4.913393784E1	-3.758388519E1	6.308881474E1
1.122611858E1	-1.238976479E1	4.913393784E1	-3.758388519E1	6.308881474E1
1.123104527E1	-1.238976479E1	4.913393784E1	-3.758388519E1	6.308881474E1
1.123597150E1	-2.963303185E1	4.844917679E1	-2.896467972E1	6.375258410E1
1.124089760E1	-2.963303185E1	4.844917679E1	-2.896467972E1	6.375258410E1
1.124582352E1	-2.963303185E1	4.844917679E1	-2.896467972E1	6.375258410E1
1.125074966E1	-2.963303185E1	4.844917679E1	-2.896467972E1	6.375258410E1
1.125567574E1	-2.963303185E1	4.844917679E1	-2.896467972E1	6.375258410E1
1.126060159E1	-5.306431580E1	3.770497513E1	4.301062107E0	6.523791762E1
1.126552807E1	-5.306431580E1	3.770497513E1	4.301062107E0	6.523791762E1
1.127045484E1	-5.306431580E1	3.770497513E1	4.301062107E0	6.523791762E1
1.127538100E1	-5.306431580E1	3.770497513E1	4.301062107E0	6.523791762E1
1.128030723E1	-6.697843170E1	1.965817070E1	2.034106064E1	7.270703361E1
1.128523338E1	-6.697843170E1	1.965817070E1	2.034106064E1	7.270703361E1
1.129015954E1	-6.697843170E1	1.965817070E1	2.034106064E1	7.270703361E1
1.129508569E1	-6.697843170E1	1.965817070E1	2.034106064E1	7.270703361E1
1.130001269E1	-5.120601654E1	1.545840073E1	2.037654114E1	5.723828886E1
1.130493915E1	-5.120601654E1	1.545840073E1	2.037654114E1	5.723828886E1
1.130986592E1	-5.120601654E1	1.545840073E1	2.037654114E1	5.723828886E1
1.131479215E1	-5.120601654E1	1.545840073E1	2.037654114E1	5.723828886E1
1.131971830E1	-3.775298309E1	1.065703392E1	1.992767906E1	4.399968747E1
1.132464476E1	-3.775298309E1	1.065703392E1	1.992767906E1	4.399968747E1
1.132957142E1	-3.775298309E1	1.065703392E1	1.992767906E1	4.399968747E1
1.133449827E1	-3.775298309E1	1.065703392E1	1.992767906E1	4.399968747E1
1.133942527E1	-3.801111603E1	9.225042343E0	1.289084244E1	4.118397949E1
1.134435209E1	-3.801111603E1	9.225042343E0	1.289084244E1	4.118397949E1
1.134927886E1	-3.801111603E1	9.225042343E0	1.289084244E1	4.118397949E1
1.135420586E1	-3.801111603E1	9.225042343E0	1.289084244E1	4.118397949E1
1.135913264E1	-3.952334976E1	1.015239525E1	3.187861919E0	4.093078022E1
1.136405879E1	-3.952334976E1	1.015239525E1	3.187861919E0	4.093078022E1
1.136898528E1	-3.952334976E1	1.015239525E1	3.187861919E0	4.093078022E1
1.137391204E1	-3.952334976E1	1.015239525E1	3.187861919E0	4.093078022E1
1.137883828E1	-3.283566284E1	1.801481247E1	-5.474255085E0	3.785078191E1
1.138376477E1	-3.283566284E1	1.801481247E1	-5.474255085E0	3.785078191E1
1.138869146E1	-3.283566284E1	1.801481247E1	-5.474255085E0	3.785078191E1
1.139361792E1	-3.283566284E1	1.801481247E1	-5.474255085E0	3.785078191E1
1.139854386E1	-1.843603134E1	3.130070305E1	-1.138854790E1	3.806993940E1
1.140347025E1	-1.843603134E1	3.130070305E1	-1.138854790E1	3.806993940E1
1.140839618E1	-1.843603134E1	3.130070305E1	-1.138854790E1	3.806993940E1
1.141332233E1	-1.843603134E1	3.130070305E1	-1.138854790E1	3.806993940E1
1.141824871E1	-2.264933109E0	4.554359055E1	-1.376424694E1	4.763195414E1
1.142317525E1	-2.264933109E0	4.554359055E1	-1.376424694E1	4.763195414E1
1.142810225E1	-2.264933109E0	4.554359055E1	-1.376424694E1	4.763195414E1
1.143302902E1	-2.264933109E0	4.554359055E1	-1.376424694E1	4.763195414E1
1.143795608E1	1.079006386E1	5.026745605E1	-5.338007927E0	5.168884739E1
1.144288254E1	1.079006386E1	5.026745605E1	-5.338007927E0	5.168884739E1
1.144780902E1	1.079006386E1	5.026745605E1	-5.338007927E0	5.168884739E1
1.145273586E1	1.079006386E1	5.026745605E1	-5.338007927E0	5.168884739E1
1.145766256E1	1.803854179E1	4.861038589E1	1.128337383E1	5.306291673E1
1.146258901E1	1.803854179E1	4.861038589E1	1.128337383E1	5.306291673E1
1.146751516E1	1.803854179E1	4.861038589E1	1.128337383E1	5.306291673E1
1.147244131E1	1.803854179E1	4.861038589E1	1.128337383E1	5.306291673E1
1.147736776E1	4.450292587E1	3.356180954E1	2.509415627E1	6.112791629E1
1.148229422E1	4.450292587E1	3.356180954E1	2.509415627E1	6.112791629E1
1.148722066E1	4.450292587E1	3.356180954E1	2.509415627E1	6.112791629E1
1.149214682E1	4.450292587E1	3.356180954E1	2.509415627E1	6.112791629E1
1.149707297E1	6.921559143E1	9.326871872E0	2.987623215E1	7.596300339E1
1.150199942E1	6.921559143E1	9.326871872E0	2.987623215E1	7.596300339E1
1.150692588E1	6.921559143E1	9.326871872E0	2.987623215E1	7.596300339E1
1.151185234E1	6.921559143E1	9.326871872E0	2.987623215E1	7.596300339E1
1.151677879E1	6.974648285E1	-1.384670019E0	2.587335396E1	7.440376083E1
1.152170502E1	6.974648285E1	-1.384670019E0	2.587335396E1	7.440376083E1
1.152663117E1	6.974648285E1	-1.384670019E0	2.587335396E1	7.440376083E1
1.153155702E1	6.974648285E1	-1.384670019E0	2.587335396E1	7.440376083E1
1.153648317E1	4.836649704E1	2.857956886E0	2.066650581E1	5.267438102E1
1.154140963E1	4.836649704E1	2.857956886E0	2.066650581E1	5.267438102E1
1.154633611E1	4.836649704E1	2.857956886E0	2.066650581E1	5.267438102E1
1.155126219E1	4.836649704E1	2.857956886E0	2.066650581E1	5.267438102E1
1.155618842E1	2.302209473E1	9.924562454E0	1.192583084E1	2.776219060E1
1.156111481E1	2.302209473E1	9.924562454E0	1.192583084E1	2.776219060E1
1.156604135E1	2.302209473E1	9.924562454E0	1.192583084E1	2.776219060E1
1.157096773E1	2.302209473E1	9.924562454E0	1.192583084E1	2.776219060E1
1.157589426E1	2.302209473E1	9.924562454E0	1.192583084E1	2.776219060E1
1.158082072E1	3.153606892E0	1.260436440E1	-3.929361105E0	1.357406044E1
1.158574687E1	3.153606892E0	1.260436440E1	-3.929361105E0	1.357406044E1
1.159067303E1	3.153606892E0	1.260436440E1	-3.929361105E0	1.357406044E1
1.159559887E1	3.153606892E0	1.260436440E1	-3.929361105E0	1.357406044E1
1.160052493E1	-9.847094536E0	1.242510796E1	-1.443284988E1	2.143958335E1
1.160545086E1	-9.847094536E0	1.242510796E1	-1.443284988E1	2.143958335E1
1.161037753E1	-9.847094536E0	1.242510796E1	-1.443284988E1	2.143958335E1
1.161530430E1	-9.847094536E0	1.242510796E1	-1.443284988E1	2.143958335E1
1.162023115E1	-2.036616707E1	5.079587936E0	-1.915526772E1	2.841667215E1
1.162515786E1	-2.036616707E1	5.079587936E0	-1.915526772E1	2.841667215E1
1.163008439E1	-2.036616707E1	5.079587936E0	-1.915526772E1	2.841667215E1
1.163501086E1	-2.036616707E1	5.079587936E0	-1.915526772E1	2.841667215E1
1.163993731E1	-2.446209717E1	-4.600438118E0	-2.012895584E1	3.201145251E1
1.164486369E1	-2.446209717E1	-4.600438118E0	-2.012895584E1	3.201145251E1
1.164978953E1	-2.446209717E1	-4.600438118E0	-2.012895584E1	3.201145251E1
1.165471569E1	-2.446209717E1	-4.600438118E0	-2.012895584E1	3.201145251E1
1.165964184E1	-2.205011559E1	-9.683449745E0	-1.840442085E1	3.031005614E1
1.166456861E1	-2.205011559E1	-9.683449745E0	-1.840442085E1	3.031005614E1
1.166949507E1	-2.205011559E1	-9.683449745E0	-1.840442085E1	3.031005614E1
1.167442184E1	-2.205011559E1	-9.683449745E0	-1.840442085E1	3.031005614E1
1.167934861E1	-1.926722908E1	-1.082279110E1	-1.677221680E1	2.774285818E1
1.168427507E1	-1.926722908E1	-1.082279110E1	-1.677221680E1	2.774285818E1
1.168920152E1	-1.926722908E1	-1.082279110E1	-1.677221680E1	2.774285818E1
1.169412775E1	-1.926722908E1	-1.082279110E1	-1.677221680E1	2.774285818E1
1.169905421E1	-1.287522602E1	-1.312181568E1	-1.181948185E1	2.185528867E1
1.170398037E1	-1.287522602E1	-1.312181568E1	-1.181948185E1	2.185528867E1
1.170890706E1	-1.287522602E1	-1.312181568E1	-1.181948185E1	2.185528867E1
1.171383352E1	-1.287522602E1	-1.312181568E1	-1.181948185E1	2.185528867E1
1.171876032E1	-7.816833973E0	-1.349673271E1	-7.915049076E0	1.749035989E1
1.172368709E1	-7.816833973E0	-1.349673271E1	-7.915049076E0	1.749035989E1
1.172861363E1	-7.816833973E0	-1.349673271E1	-7.915049076E0	1.749035989E1
1.173353978E1	-7.816833973E0	-1.349673271E1	-7.915049076E0	1.749035989E1
1.173846586E1	-7.577765942E0	-1.282987022E1	-5.293910027E0	1.581308287E1
1.174339209E1	-7.577765942E0	-1.282987022E1	-5.293910027E0	1.581308287E1
1.174831794E1	-7.577765942E0	-1.282987022E1	-5.293910027E0	1.581308287E1
1.175324402E1	-7.577765942E0	-1.282987022E1	-5.293910027E0	1.581308287E1
1.175817026E1	-8.525230408E0	-1.234860229E1	-4.691221237E0	1.572180298E1
1.176309665E1	-8.525230408E0	-1.234860229E1	-4.691221237E0	1.572180298E1
1.176802257E1	-8.525230408E0	-1.234860229E1	-4.691221237E0	1.572180298E1
1.177294895E1	-8.525230408E0	-1.234860229E1	-4.691221237E0	1.572180298E1
1.177787549E1	-5.435316086E0	-1.269349766E1	-6.571653843E0	1.529229146E1
1.178280189E1	-5.435316086E0	-1.269349766E1	-6.571653843E0	1.529229146E1
1.178772812E1	-5.435316086E0	-1.269349766E1	-6.571653843E0	1.529229146E1
1.179265428E1	-5.435316086E0	-1.269349766E1	-6.571653843E0	1.529229146E1
1.179758034E1	-5.496299863E-1	-1.213228416E1	-9.081151962E0	1.516448921E1
1.180250650E1	-5.496299863E-1	-1.213228416E1	-9.081151962E0	1.516448921E1
1.180743234E1	-5.496299863E-1	-1.213228416E1	-9.081151962E0	1.516448921E1
1.181235857E1	-5.496299863E-1	-1.213228416E1	-9.081151962E0	1.516448921E1
1.181728473E1	1.444905043E0	-1.107376862E1	-9.938111305E0	1.494931966E1
1.182221111E1	1.444905043E0	-1.107376862E1	-9.938111305E0	1.494931966E1
1.182713788E1	1.444905043E0	-1.107376862E1	-9.938111305E0	1.494931966E1
1.183206465E1	1.444905043E0	-1.107376862E1	-9.938111305E0	1.494931966E1
1.183699139E1	8.533719778E-1	-9.973497391E0	-8.249773026E0	1.297141661E1
1.184191793E1	8.533719778E-1	-9.973497391E0	-8.249773026E0	1.297141661E1
1.184684432E1	8.533719778E-1	-9.973497391E0	-8.249773026E0	1.297141661E1
1.185177048E1	8.533719778E-1	-9.973497391E0	-8.249773026E0	1.297141661E1
1.185669671E1	1.519878983E0	-9.788023949E0	-6.151676178E0	1.166012713E1
1.186162340E1	1.519878983E0	-9.788023949E0	-6.151676178E0	1.166012713E1
1.186654994E1	1.519878983E0	-9.788023949E0	-6.151676178E0	1.166012713E1
1.187147640E1	1.519878983E0	-9.788023949E0	-6.151676178E0	1.166012713E1
1.187640348E1	3.433887959E0	-1.020163631E1	-6.086882114E0	1.236588468E1
1.188133025E1	3.433887959E0	-1.020163631E1	-6.086882114E0	1.236588468E1
1.188625702E1	3.433887959E0	-1.020163631E1	-6.086882114E0	1.236588468E1
1.189118409E1	3.433887959E0	-1.020163631E1	-6.086882114E0	1.236588468E1
1.189611086E1	4.060101986E0	-8.832889557E0	-6.146522999E0	1.150148299E1
1.190103786E1	4.060101986E0	-8.832889557E0	-6.146522999E0	1.150148299E1
1.190596465E1	4.060101986E0	-8.832889557E0	-6.146522999E0	1.150148299E1
1.191089141E1	4.060101986E0	-8.832889557E0	-6.146522999E0	1.150148299E1
1.191581880E1	4.060101986E0	-8.832889557E0	-6.146522999E0	1.150148299E1
1.192074568E1	2.409254074E0	-6.916737080E0	-5.035882950E0	8.888524855E0
1.192567299E1	2.409254074E0	-6.916737080E0	-5.035882950E0	8.888524855E0
1.193060032E1	2.409254074E0	-6.916737080E0	-5.035882950E0	8.888524855E0
1.193552747E1	2.409254074E0	-6.916737080E0	-5.035882950E0	8.888524855E0
